IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
35.165.197.253,8080,80,false,ORD,North America,US,Chicago,200,0.00
34.210.58.65,443,80,false,ORD,North America,US,Chicago,199,0.00
35.165.197.253,2096,80,false,ORD,North America,US,Chicago,260,0.00
35.165.197.253,2082,80,false,ORD,North America,US,Chicago,218,0.00
35.165.197.253,80,80,false,ORD,North America,US,Chicago,200,0.00
34.217.46.132,80,80,false,ORD,North America,US,Chicago,205,0.00
34.217.46.132,8880,80,false,ORD,North America,US,Chicago,285,0.00
35.91.84.238,2086,80,false,ORD,North America,US,Chicago,191,0.00
34.217.46.132,8443,80,false,ORD,North America,US,Chicago,282,0.00
34.217.46.132,2096,80,false,ORD,North America,US,Chicago,208,0.00
34.217.46.132,443,80,false,ORD,North America,US,Chicago,211,0.00
35.91.84.238,2052,80,false,ORD,North America,US,Chicago,197,0.00
35.91.84.238,2082,80,false,ORD,North America,US,Chicago,196,0.00
35.91.84.238,8080,80,false,ORD,North America,US,Chicago,191,0.00
34.217.46.132,2052,80,false,ORD,North America,US,Chicago,207,0.00
34.217.46.132,2095,80,false,ORD,North America,US,Chicago,229,0.00
35.91.84.238,8443,80,false,ORD,North America,US,Chicago,226,0.00
35.165.197.253,8880,80,false,ORD,North America,US,Chicago,197,0.00
34.210.58.65,2083,80,false,ORD,North America,US,Chicago,243,0.00
34.210.58.65,2052,80,false,ORD,North America,US,Chicago,217,0.00
35.165.197.253,2095,80,false,ORD,North America,US,Chicago,191,0.00
35.165.197.253,2086,80,false,ORD,North America,US,Chicago,222,0.00
54.189.141.224,2095,80,false,ORD,North America,US,Chicago,202,0.00
34.210.58.65,2095,80,false,ORD,North America,US,Chicago,251,0.00
34.210.58.65,8880,80,false,ORD,North America,US,Chicago,205,0.00
54.189.141.224,2052,80,false,ORD,North America,US,Chicago,200,0.00
34.210.58.65,2053,80,false,ORD,North America,US,Chicago,203,0.00
34.217.46.132,2082,80,false,ORD,North America,US,Chicago,279,0.00
54.189.141.224,2053,80,false,ORD,North America,US,Chicago,297,0.00
54.189.141.224,443,80,false,ORD,North America,US,Chicago,275,0.00
54.189.141.224,2096,80,false,ORD,North America,US,Chicago,205,0.00
34.217.46.132,2053,80,false,ORD,North America,US,Chicago,186,0.00
54.189.141.224,8443,80,false,ORD,North America,US,Chicago,261,0.00
34.217.46.132,2095,80,false,ORD,North America,US,Chicago,219,0.00
34.210.58.65,8080,80,false,ORD,North America,US,Chicago,193,0.00
54.189.141.224,2083,80,false,ORD,North America,US,Chicago,197,0.00
34.210.58.65,2082,80,false,ORD,North America,US,Chicago,201,0.00
54.189.141.224,2082,80,false,ORD,North America,US,Chicago,203,0.00
54.189.141.224,2087,80,false,ORD,North America,US,Chicago,201,0.00
54.221.130.14,80,443,false,IAD,North America,US,Ashburn,243,0.00
13.233.116.91,2083,80,false,ORD,North America,US,Chicago,68,0.00
3.108.53.37,2096,80,false,ORD,North America,US,Chicago,120,0.00
3.108.53.37,8443,80,false,ORD,North America,US,Chicago,105,0.00
13.233.66.219,8880,80,false,ORD,North America,US,Chicago,66,0.00
13.233.116.91,2086,80,false,ORD,North America,US,Chicago,72,0.00
13.233.116.91,8443,80,false,ORD,North America,US,Chicago,76,0.00
13.233.116.91,80,80,false,ORD,North America,US,Chicago,67,0.00
13.233.116.91,2082,80,false,ORD,North America,US,Chicago,68,0.00
3.108.53.37,8880,80,false,ORD,North America,US,Chicago,155,0.00
3.108.53.37,2087,80,false,ORD,North America,US,Chicago,110,0.00
3.108.53.37,443,80,false,ORD,North America,US,Chicago,123,0.00
13.233.116.91,443,80,false,ORD,North America,US,Chicago,64,0.00
13.233.116.91,8880,80,false,ORD,North America,US,Chicago,74,0.00
13.233.116.91,2053,80,false,ORD,North America,US,Chicago,67,0.00
3.108.53.37,2052,80,false,ORD,North America,US,Chicago,219,0.00
13.233.116.91,2087,80,false,ORD,North America,US,Chicago,69,0.00
13.233.116.91,2095,80,false,ORD,North America,US,Chicago,69,0.00
13.233.246.127,80,80,false,ORD,North America,US,Chicago,67,0.00
18.133.188.175,8080,80,false,ORD,North America,US,Chicago,169,0.00
18.168.203.181,2083,80,false,ORD,North America,US,Chicago,166,0.00
18.133.188.175,8880,80,false,ORD,North America,US,Chicago,192,0.00
34.215.125.245,8080,80,false,ORD,North America,US,Chicago,281,0.00
34.220.45.244,2086,80,false,ORD,North America,US,Chicago,226,0.00
34.220.45.244,80,80,false,ORD,North America,US,Chicago,197,0.00
34.220.45.244,2087,80,false,ORD,North America,US,Chicago,208,0.00
52.13.43.50,2086,80,false,ORD,North America,US,Chicago,271,0.00
34.215.125.245,2095,80,false,ORD,North America,US,Chicago,197,0.00
52.13.43.50,8880,80,false,ORD,North America,US,Chicago,204,0.00
52.11.235.254,80,80,false,ORD,North America,US,Chicago,201,0.00
54.218.243.242,2096,80,false,ORD,North America,US,Chicago,252,0.00
34.220.45.244,2053,80,false,ORD,North America,US,Chicago,232,0.00
35.89.233.169,2053,80,false,ORD,North America,US,Chicago,223,0.00
52.13.43.50,2096,80,false,ORD,North America,US,Chicago,378,0.00
34.215.125.245,2083,80,false,ORD,North America,US,Chicago,199,0.00
34.220.45.244,2052,80,false,ORD,North America,US,Chicago,197,0.00
34.221.11.239,8443,80,false,ORD,North America,US,Chicago,260,0.00
35.89.162.215,2082,80,false,ORD,North America,US,Chicago,225,0.00
34.215.125.245,8880,80,false,ORD,North America,US,Chicago,197,0.00
35.89.162.215,8880,80,false,ORD,North America,US,Chicago,314,0.00
35.89.233.169,2095,80,false,ORD,North America,US,Chicago,227,0.00
34.221.11.239,8880,80,false,ORD,North America,US,Chicago,233,0.00
34.221.11.239,2095,80,false,ORD,North America,US,Chicago,201,0.00
35.89.233.169,2052,80,false,ORD,North America,US,Chicago,199,0.00
52.13.43.50,8080,80,false,ORD,North America,US,Chicago,281,0.00
54.218.243.242,2083,80,false,ORD,North America,US,Chicago,225,0.00
34.215.125.245,2053,80,false,ORD,North America,US,Chicago,223,0.00
34.220.45.244,443,80,false,ORD,North America,US,Chicago,201,0.00
52.11.235.254,2083,80,false,ORD,North America,US,Chicago,203,0.00
34.220.45.244,80,80,false,ORD,North America,US,Chicago,196,0.00
34.220.45.244,443,80,false,ORD,North America,US,Chicago,237,0.00
34.221.11.239,2086,80,false,ORD,North America,US,Chicago,214,0.00
52.13.43.50,443,80,false,ORD,North America,US,Chicago,203,0.00
35.89.233.169,2096,80,false,ORD,North America,US,Chicago,215,0.00
35.89.162.215,8080,80,false,ORD,North America,US,Chicago,230,0.00
34.221.11.239,80,80,false,ORD,North America,US,Chicago,193,0.00
35.89.162.215,2086,80,false,ORD,North America,US,Chicago,221,0.00
52.13.43.50,80,80,false,ORD,North America,US,Chicago,311,0.00
54.184.51.101,2096,80,false,ORD,North America,US,Chicago,216,0.00
34.220.45.244,8443,80,false,ORD,North America,US,Chicago,198,0.00
34.220.45.244,8080,80,false,ORD,North America,US,Chicago,201,0.00
34.212.51.68,2083,80,false,ORD,North America,US,Chicago,200,0.00
35.89.162.215,443,80,false,ORD,North America,US,Chicago,224,0.00
35.89.162.215,2095,80,false,ORD,North America,US,Chicago,220,0.00
35.89.233.169,8880,80,false,ORD,North America,US,Chicago,215,0.00
34.221.11.239,2053,80,false,ORD,North America,US,Chicago,229,0.00
35.89.233.169,2082,80,false,ORD,North America,US,Chicago,207,0.00
35.89.233.169,443,80,false,ORD,North America,US,Chicago,376,0.00
34.220.45.244,2083,80,false,ORD,North America,US,Chicago,199,0.00
34.220.45.244,2087,80,false,ORD,North America,US,Chicago,186,0.00
35.89.233.169,2087,80,false,ORD,North America,US,Chicago,254,0.00
34.221.11.239,2052,80,false,ORD,North America,US,Chicago,201,0.00
35.89.162.215,80,80,false,ORD,North America,US,Chicago,230,0.00
35.89.233.169,8080,80,false,ORD,North America,US,Chicago,193,0.00
54.218.243.242,2053,80,false,ORD,North America,US,Chicago,275,0.00
34.221.11.239,2087,80,false,ORD,North America,US,Chicago,196,0.00
54.218.243.242,2087,80,false,ORD,North America,US,Chicago,250,0.00
34.220.45.244,2082,80,false,ORD,North America,US,Chicago,203,0.00
35.89.233.169,2086,80,false,ORD,North America,US,Chicago,206,0.00
34.221.11.239,2082,80,false,ORD,North America,US,Chicago,194,0.00
34.220.45.244,2095,80,false,ORD,North America,US,Chicago,201,0.00
34.220.45.244,2082,80,false,ORD,North America,US,Chicago,194,0.00
54.184.51.101,8080,80,false,ORD,North America,US,Chicago,238,0.00
54.218.243.242,8080,80,false,ORD,North America,US,Chicago,281,0.00
34.220.45.244,8080,80,false,ORD,North America,US,Chicago,218,0.00
35.89.162.215,2083,80,false,ORD,North America,US,Chicago,225,0.00
35.89.162.215,8443,80,false,ORD,North America,US,Chicago,309,0.00
35.89.162.215,2052,80,false,ORD,North America,US,Chicago,219,0.00
34.221.11.239,8080,80,false,ORD,North America,US,Chicago,197,0.00
34.221.11.239,2096,80,false,ORD,North America,US,Chicago,199,0.00
13.251.126.149,443,443,true,SIN,Asia Pacific,SG,Singapore,3,0.00
13.251.126.19,443,443,true,SIN,Asia Pacific,SG,Singapore,32,0.00
18.166.171.197,2052,80,false,HKG,Asia Pacific,HK,Hong Kong,38,0.00
18.166.171.197,2053,80,false,HKG,Asia Pacific,HK,Hong Kong,39,0.00
46.137.215.228,443,443,true,SIN,Asia Pacific,SG,Singapore,41,0.00
52.76.182.63,2095,80,false,SIN,Asia Pacific,SG,Singapore,52,0.00
54.251.118.130,2096,80,false,SIN,Asia Pacific,SG,Singapore,54,0.00
54.150.75.95,2095,80,false,NRT,Asia Pacific,JP,Tokyo,67,0.00
54.150.75.95,2083,80,false,NRT,Asia Pacific,JP,Tokyo,68,0.00
54.150.75.95,2052,80,false,NRT,Asia Pacific,JP,Tokyo,68,0.00
54.150.75.95,2053,80,false,NRT,Asia Pacific,JP,Tokyo,68,0.00
54.150.75.95,2086,80,false,NRT,Asia Pacific,JP,Tokyo,69,0.00
54.150.75.95,2083,80,false,NRT,Asia Pacific,JP,Tokyo,70,0.00
54.150.75.95,2087,80,false,NRT,Asia Pacific,JP,Tokyo,70,0.00
54.150.75.95,2087,80,false,NRT,Asia Pacific,JP,Tokyo,70,0.00
3.6.136.68,80,8080,false,BOM,Asia Pacific,IN,Mumbai,70,0.00
54.150.75.95,2096,80,false,NRT,Asia Pacific,JP,Tokyo,72,0.00
54.150.75.95,2096,80,false,NRT,Asia Pacific,JP,Tokyo,75,0.00
54.150.75.95,2086,80,false,NRT,Asia Pacific,JP,Tokyo,77,0.00
3.111.72.70,2082,80,false,BOM,Asia Pacific,IN,Mumbai,77,0.00
54.150.75.95,2052,80,false,NRT,Asia Pacific,JP,Tokyo,78,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,HK,Hong Kong,79,0.00
54.150.75.95,2082,80,false,NRT,Asia Pacific,JP,Tokyo,81,0.00
18.166.171.197,2052,80,false,HKG,Asia Pacific,HK,Hong Kong,81,0.00
54.150.75.95,2095,80,false,NRT,Asia Pacific,JP,Tokyo,83,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,SG,Singapore,85,0.00
3.108.0.17,2052,80,false,BOM,Asia Pacific,IN,Mumbai,86,0.00
13.250.38.94,80,80,false,SIN,Asia Pacific,SG,Singapore,86,0.00
108.136.205.136,443,80,false,CGK,Asia Pacific,ID,Jakarta,87,0.00
3.7.167.177,2082,80,false,BOM,Asia Pacific,IN,Mumbai,91,0.00
13.203.64.17,2053,443,true,BOM,Asia Pacific,IN,Mumbai,92,0.00
54.79.190.249,2053,80,false,SYD,Oceania,AU,Sydney,92,0.00
54.79.190.249,2053,80,false,SYD,Oceania,AU,Sydney,92,0.00
54.79.197.209,2086,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.208.59,2052,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.208.59,2052,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.153.146.155,2087,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.176.136,2095,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.129.232,2096,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.66.80.167,2053,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.197.209,2053,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.176.136,2095,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.190.249,2086,80,false,SYD,Oceania,AU,Sydney,94,0.00
54.79.197.209,2095,80,false,SYD,Oceania,AU,Sydney,94,0.00
18.166.234.185,2082,80,false,HKG,Asia Pacific,HK,Hong Kong,94,0.00
54.153.146.155,2087,80,false,SYD,Oceania,AU,Sydney,94,0.00
54.79.129.232,2086,80,false,SYD,Oceania,AU,Sydney,94,0.00
52.62.216.87,2096,80,false,SYD,Oceania,AU,Sydney,95,0.00
54.79.197.209,2052,80,false,SYD,Oceania,AU,Sydney,95,0.00
54.79.129.232,2083,80,false,SYD,Oceania,AU,Sydney,95,0.00
54.150.160.166,2083,80,false,NRT,Asia Pacific,JP,Tokyo,95,0.00
54.79.129.232,2095,80,false,SYD,Oceania,AU,Sydney,95,0.00
54.79.190.249,2095,80,false,SYD,Oceania,AU,Sydney,96,0.00
54.79.190.249,2087,80,false,SYD,Oceania,AU,Sydney,97,0.00
54.79.197.209,2086,80,false,SYD,Oceania,AU,Sydney,97,0.00
65.0.144.242,2082,80,false,BOM,Asia Pacific,IN,Mumbai,98,0.00
54.79.129.232,2052,80,false,SYD,Oceania,AU,Sydney,98,0.00
54.79.190.249,2052,80,false,SYD,Oceania,AU,Sydney,98,0.00
3.105.36.23,2082,80,false,SYD,Oceania,AU,Sydney,98,0.00
54.79.197.209,2082,80,false,SYD,Oceania,AU,Sydney,98,0.00
3.105.65.61,2087,80,false,SYD,Oceania,AU,Sydney,98,0.00
54.79.190.249,2082,80,false,SYD,Oceania,AU,Sydney,99,0.00
54.79.197.209,2095,80,false,SYD,Oceania,AU,Sydney,99,0.00
54.66.80.167,2087,80,false,SYD,Oceania,AU,Sydney,99,0.00
54.79.197.209,2052,80,false,SYD,Oceania,AU,Sydney,99,0.00
52.64.153.64,2053,80,false,SYD,Oceania,AU,Sydney,100,0.00
54.79.129.232,2087,80,false,SYD,Oceania,AU,Sydney,101,0.00
3.105.185.150,2082,80,false,SYD,Oceania,AU,Sydney,101,0.00
3.7.167.177,2052,80,false,BOM,Asia Pacific,IN,Mumbai,101,0.00
18.167.10.179,2053,80,false,HKG,Asia Pacific,HK,Hong Kong,101,0.00
54.79.190.249,2083,80,false,SYD,Oceania,AU,Sydney,102,0.00
54.79.129.232,2083,80,false,SYD,Oceania,AU,Sydney,103,0.00
52.62.216.87,2087,80,false,SYD,Oceania,AU,Sydney,103,0.00
54.79.197.209,2053,80,false,SYD,Oceania,AU,Sydney,104,0.00
3.105.185.150,2053,80,false,SYD,Oceania,AU,Sydney,105,0.00
54.79.190.249,2052,80,false,SYD,Oceania,AU,Sydney,106,0.00
54.79.129.232,2082,80,false,SYD,Oceania,AU,Sydney,107,0.00
3.24.11.240,2096,80,false,SYD,Oceania,AU,Sydney,107,0.00
54.79.190.249,2095,80,false,SYD,Oceania,AU,Sydney,107,0.00
54.79.190.249,2086,80,false,SYD,Oceania,AU,Sydney,107,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,JP,Tokyo,109,0.00
3.105.185.150,2095,80,false,SYD,Oceania,AU,Sydney,109,0.00
54.79.129.232,2053,80,false,SYD,Oceania,AU,Sydney,109,0.00
54.150.75.95,2053,80,false,NRT,Asia Pacific,JP,Tokyo,109,0.00
54.79.197.209,2087,80,false,SYD,Oceania,AU,Sydney,109,0.00
3.105.24.122,2083,80,false,SYD,Oceania,AU,Sydney,109,0.00
18.166.171.197,2053,80,false,HKG,Asia Pacific,HK,Hong Kong,110,0.00
3.105.24.122,2082,80,false,SYD,Oceania,AU,Sydney,110,0.00
54.79.129.232,2096,80,false,SYD,Oceania,AU,Sydney,111,0.00
65.0.144.242,2087,80,false,BOM,Asia Pacific,IN,Mumbai,111,0.00
3.105.24.122,2052,80,false,SYD,Oceania,AU,Sydney,112,0.00
18.176.35.171,2086,80,false,NRT,Asia Pacific,JP,Tokyo,112,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,SG,Singapore,113,0.00
54.79.190.249,2096,80,false,SYD,Oceania,AU,Sydney,113,0.00
18.176.35.171,2053,80,false,NRT,Asia Pacific,JP,Tokyo,113,0.00
3.105.12.136,2053,80,false,SYD,Oceania,AU,Sydney,114,0.00
54.150.75.95,2082,80,false,NRT,Asia Pacific,JP,Tokyo,114,0.00
54.79.129.232,2095,80,false,SYD,Oceania,AU,Sydney,115,0.00
3.105.24.122,2053,80,false,SYD,Oceania,AU,Sydney,118,0.00
54.79.197.209,2096,80,false,SYD,Oceania,AU,Sydney,118,0.00
18.176.35.171,2087,80,false,NRT,Asia Pacific,JP,Tokyo,118,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,SG,Singapore,118,0.00
54.79.197.209,2087,80,false,SYD,Oceania,AU,Sydney,119,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,SG,Singapore,119,0.00
3.105.185.150,2096,80,false,SYD,Oceania,AU,Sydney,120,0.00
3.105.12.136,2082,80,false,SYD,Oceania,AU,Sydney,121,0.00
3.111.72.70,2083,80,false,BOM,Asia Pacific,IN,Mumbai,122,0.00
54.150.160.166,2086,80,false,NRT,Asia Pacific,JP,Tokyo,123,0.00
18.166.234.185,2087,80,false,HKG,Asia Pacific,HK,Hong Kong,123,0.00
3.105.24.122,2086,80,false,SYD,Oceania,AU,Sydney,123,0.00
3.105.12.136,2052,80,false,SYD,Oceania,AU,Sydney,124,0.00
35.78.28.183,2053,80,false,NRT,Asia Pacific,JP,Tokyo,124,0.00
52.65.52.144,2087,80,false,SYD,Oceania,AU,Sydney,124,0.00
13.237.94.188,2096,80,false,SYD,Oceania,AU,Sydney,124,0.00
52.65.99.165,2052,80,false,SYD,Oceania,AU,Sydney,125,0.00
52.65.52.144,2052,80,false,SYD,Oceania,AU,Sydney,125,0.00
54.79.129.232,2053,80,false,SYD,Oceania,AU,Sydney,125,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,HK,Hong Kong,127,0.00
3.105.12.136,2095,80,false,SYD,Oceania,AU,Sydney,127,0.00
18.166.234.185,2083,80,false,HKG,Asia Pacific,HK,Hong Kong,128,0.00
54.66.80.167,2053,80,false,SYD,Oceania,AU,Sydney,128,0.00
54.66.80.167,2082,80,false,SYD,Oceania,AU,Sydney,128,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,JP,Tokyo,129,0.00
3.105.12.136,2052,80,false,SYD,Oceania,AU,Sydney,129,0.00
18.176.35.171,2052,80,false,NRT,Asia Pacific,JP,Tokyo,129,0.00
3.105.12.136,2083,80,false,SYD,Oceania,AU,Sydney,129,0.00
52.64.153.64,2052,80,false,SYD,Oceania,AU,Sydney,130,0.00
3.105.185.150,2086,80,false,SYD,Oceania,AU,Sydney,130,0.00
3.105.12.136,2087,80,false,SYD,Oceania,AU,Sydney,131,0.00
52.65.99.165,2087,80,false,SYD,Oceania,AU,Sydney,132,0.00
52.76.182.63,2086,80,false,SIN,Asia Pacific,SG,Singapore,133,0.00
54.150.195.218,80,80,false,NRT,Asia Pacific,JP,Tokyo,133,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,SG,Singapore,134,0.00
3.105.185.150,2083,80,false,SYD,Oceania,AU,Sydney,135,0.00
52.76.182.63,2052,80,false,SIN,Asia Pacific,SG,Singapore,138,0.00
52.76.182.63,2053,80,false,SIN,Asia Pacific,SG,Singapore,138,0.00
3.108.0.17,2053,80,false,BOM,Asia Pacific,IN,Mumbai,139,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,SG,Singapore,139,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,SG,Singapore,140,0.00
13.237.94.188,2082,80,false,SYD,Oceania,AU,Sydney,141,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,SG,Singapore,142,0.00
35.78.28.183,2052,80,false,NRT,Asia Pacific,JP,Tokyo,142,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,SG,Singapore,143,0.00
3.105.185.150,2086,80,false,SYD,Oceania,AU,Sydney,144,0.00
3.24.11.240,2096,80,false,SYD,Oceania,AU,Sydney,144,0.00
52.76.182.63,2083,80,false,SIN,Asia Pacific,SG,Singapore,145,0.00
57.182.98.178,443,80,false,NRT,Asia Pacific,JP,Tokyo,145,0.00
35.78.28.183,2083,80,false,NRT,Asia Pacific,JP,Tokyo,145,0.00
52.65.99.165,2095,80,false,SYD,Oceania,AU,Sydney,145,0.00
54.66.80.167,2083,80,false,SYD,Oceania,AU,Sydney,146,0.00
3.105.24.122,2052,80,false,SYD,Oceania,AU,Sydney,146,0.00
54.79.129.232,2052,80,false,SYD,Oceania,AU,Sydney,148,0.00
54.254.190.97,2086,80,false,SIN,Asia Pacific,SG,Singapore,148,0.00
3.108.0.17,2053,80,false,BOM,Asia Pacific,IN,Mumbai,149,0.00
13.237.94.188,2053,80,false,SYD,Oceania,AU,Sydney,150,0.00
3.108.0.17,2082,80,false,BOM,Asia Pacific,IN,Mumbai,150,0.00
3.105.12.136,2096,80,false,SYD,Oceania,AU,Sydney,150,0.00
54.150.160.166,2087,80,false,NRT,Asia Pacific,JP,Tokyo,151,0.00
54.79.129.232,2087,80,false,SYD,Oceania,AU,Sydney,152,0.00
3.105.185.150,2087,80,false,SYD,Oceania,AU,Sydney,152,0.00
18.176.35.171,2083,80,false,NRT,Asia Pacific,JP,Tokyo,152,0.00
108.136.205.136,443,80,false,CGK,Asia Pacific,ID,Jakarta,152,0.00
52.65.99.165,2053,80,false,SYD,Oceania,AU,Sydney,154,0.00
54.252.91.41,2052,80,false,SYD,Oceania,AU,Sydney,154,0.00
3.108.0.17,2052,80,false,BOM,Asia Pacific,IN,Mumbai,154,0.00
54.79.190.249,2083,80,false,SYD,Oceania,AU,Sydney,154,0.00
52.65.99.165,2086,80,false,SYD,Oceania,AU,Sydney,155,0.00
54.79.190.249,2096,80,false,SYD,Oceania,AU,Sydney,155,0.00
54.252.91.41,2096,80,false,SYD,Oceania,AU,Sydney,156,0.00
3.105.12.136,2086,80,false,SYD,Oceania,AU,Sydney,156,0.00
54.66.80.167,2095,80,false,SYD,Oceania,AU,Sydney,157,0.00
54.79.190.249,2087,80,false,SYD,Oceania,AU,Sydney,157,0.00
18.176.35.171,2095,80,false,NRT,Asia Pacific,JP,Tokyo,157,0.00
13.237.94.188,2083,80,false,SYD,Oceania,AU,Sydney,158,0.00
52.65.99.165,2096,80,false,SYD,Oceania,AU,Sydney,158,0.00
54.79.129.232,2082,80,false,SYD,Oceania,AU,Sydney,159,0.00
35.78.28.183,2096,80,false,NRT,Asia Pacific,JP,Tokyo,160,0.00
3.111.137.178,80,8080,false,BOM,Asia Pacific,IN,Mumbai,161,0.00
54.253.222.7,2082,80,false,SYD,Oceania,AU,Sydney,162,0.00
54.253.222.7,2087,80,false,SYD,Oceania,AU,Sydney,163,0.00
3.111.72.70,2083,80,false,BOM,Asia Pacific,IN,Mumbai,165,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,SG,Singapore,166,0.00
54.79.197.209,2083,80,false,SYD,Oceania,AU,Sydney,166,0.00
18.141.48.117,443,80,false,SIN,Asia Pacific,SG,Singapore,168,0.00
57.182.98.178,80,80,false,NRT,Asia Pacific,JP,Tokyo,168,0.00
54.66.80.167,2082,80,false,SYD,Oceania,AU,Sydney,169,0.00
18.176.35.171,2096,80,false,NRT,Asia Pacific,JP,Tokyo,170,0.00
18.170.213.110,80,80,false,LHR,Europe,GB,London,170,0.00
54.79.197.209,2096,80,false,SYD,Oceania,AU,Sydney,170,0.00
3.105.185.150,2083,80,false,SYD,Oceania,AU,Sydney,171,0.00
18.166.234.185,2086,80,false,HKG,Asia Pacific,HK,Hong Kong,171,0.00
54.79.129.232,2086,80,false,SYD,Oceania,AU,Sydney,171,0.00
3.24.229.42,2083,80,false,SYD,Oceania,AU,Sydney,172,0.00
52.56.125.19,80,80,false,LHR,Europe,GB,London,174,0.00
54.66.80.167,2083,80,false,SYD,Oceania,AU,Sydney,174,0.00
52.18.205.36,2053,80,false,DUB,Europe,IE,Dublin,174,0.00
99.80.238.19,2087,80,false,DUB,Europe,IE,Dublin,175,0.00
35.180.38.14,80,80,false,CDG,Europe,FR,Paris,176,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,SG,Singapore,176,0.00
54.155.155.196,2082,80,false,DUB,Europe,IE,Dublin,176,0.00
54.155.155.196,2095,80,false,DUB,Europe,IE,Dublin,177,0.00
3.105.12.136,2096,80,false,SYD,Oceania,AU,Sydney,177,0.00
54.155.155.196,2086,80,false,DUB,Europe,IE,Dublin,177,0.00
99.80.238.19,2086,80,false,DUB,Europe,IE,Dublin,177,0.00
52.18.205.36,2096,80,false,DUB,Europe,IE,Dublin,177,0.00
52.18.205.36,2053,80,false,DUB,Europe,IE,Dublin,177,0.00
54.150.195.218,80,80,false,NRT,Asia Pacific,JP,Tokyo,177,0.00
54.155.155.196,2087,80,false,DUB,Europe,IE,Dublin,177,0.00
54.155.155.196,2052,80,false,DUB,Europe,IE,Dublin,178,0.00
99.80.238.19,2052,80,false,DUB,Europe,IE,Dublin,178,0.00
52.18.205.36,2087,80,false,DUB,Europe,IE,Dublin,178,0.00
79.125.15.17,2052,80,false,DUB,Europe,IE,Dublin,178,0.00
52.18.205.36,2095,80,false,DUB,Europe,IE,Dublin,178,0.00
54.155.155.196,2052,80,false,DUB,Europe,IE,Dublin,178,0.00
52.18.205.36,2052,80,false,DUB,Europe,IE,Dublin,179,0.00
54.216.89.4,2053,80,false,DUB,Europe,IE,Dublin,179,0.00
54.155.155.196,2082,80,false,DUB,Europe,IE,Dublin,179,0.00
99.80.238.19,2096,80,false,DUB,Europe,IE,Dublin,180,0.00
54.177.71.208,80,8080,false,SJC,North America,US,San Jose,180,0.00
3.105.36.23,2082,80,false,SYD,Oceania,AU,Sydney,180,0.00
3.120.76.162,2083,80,false,FRA,Europe,DE,Frankfurt,180,0.00
3.105.65.61,2096,80,false,SYD,Oceania,AU,Sydney,181,0.00
3.120.137.26,2087,80,false,FRA,Europe,DE,Frankfurt,181,0.00
3.120.76.162,2087,80,false,FRA,Europe,DE,Frankfurt,181,0.00
3.120.137.26,2096,80,false,FRA,Europe,DE,Frankfurt,181,0.00
52.18.205.36,2095,80,false,DUB,Europe,IE,Dublin,181,0.00
3.120.76.162,2086,80,false,FRA,Europe,DE,Frankfurt,181,0.00
52.18.205.36,2082,80,false,DUB,Europe,IE,Dublin,181,0.00
52.76.182.63,2087,80,false,SIN,Asia Pacific,SG,Singapore,181,0.00
3.120.137.26,2082,80,false,FRA,Europe,DE,Frankfurt,182,0.00
18.157.78.22,2052,80,false,FRA,Europe,DE,Frankfurt,182,0.00
18.202.149.25,2087,80,false,DUB,Europe,IE,Dublin,182,0.00
18.202.149.25,2095,80,false,DUB,Europe,IE,Dublin,182,0.00
3.105.24.122,2095,80,false,SYD,Oceania,AU,Sydney,183,0.00
3.120.76.162,2095,80,false,FRA,Europe,DE,Frankfurt,183,0.00
54.177.71.208,80,8080,false,SJC,North America,US,San Jose,183,0.00
99.80.238.19,2082,80,false,DUB,Europe,IE,Dublin,183,0.00
3.120.137.26,2095,80,false,FRA,Europe,DE,Frankfurt,184,0.00
3.120.76.162,2082,80,false,FRA,Europe,DE,Frankfurt,185,0.00
52.65.99.165,2053,80,false,SYD,Oceania,AU,Sydney,185,0.00
35.157.240.237,80,80,false,FRA,Europe,DE,Frankfurt,185,0.00
